dataset,label,curve,x,y,threshold
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3363057324840764,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.336734693877551,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3371647509578544,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3375959079283887,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3380281690140845,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3384615384615385,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.33889602053915274,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3393316195372751,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.33976833976833976,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3402061855670103,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3406451612903226,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.34108527131782945,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.34152652005174644,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.34196891191709844,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3424124513618677,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.34285714285714286,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3433029908972692,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.34375,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.34419817470664926,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.34464751958224543,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.34509803921568627,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.34554973821989526,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.34600262123197906,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3464566929133858,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3469119579500657,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3473684210526316,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.34782608695652173,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3482849604221636,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3487450462351387,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3492063492063492,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.34966887417218545,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.35013262599469497,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.350597609561753,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.35106382978723405,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.35153129161118507,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.352,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.35246995994659547,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.35294117647058826,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3534136546184739,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.353887399463807,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.35436241610738256,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3548387096774194,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3553162853297443,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3557951482479784,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3562753036437247,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3567567567567568,
VinDr external,Cardiomegaly,pr,0.9565217391304348,0.3572395128552097,
VinDr external,Cardiomegaly,pr,0.9528985507246377,0.35636856368563685,
VinDr external,Cardiomegaly,pr,0.9528985507246377,0.3568521031207598,
VinDr external,Cardiomegaly,pr,0.9528985507246377,0.35733695652173914,
VinDr external,Cardiomegaly,pr,0.9528985507246377,0.3578231292517007,
VinDr external,Cardiomegaly,pr,0.9528985507246377,0.3583106267029973,
VinDr external,Cardiomegaly,pr,0.9528985507246377,0.3587994542974079,
VinDr external,Cardiomegaly,pr,0.9492753623188406,0.35792349726775957,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.35704514363885087,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.35753424657534244,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.35802469135802467,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.3585164835164835,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.35900962861072905,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.359504132231405,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.36,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.36049723756906077,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.36099585062240663,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.36149584487534625,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.361997226074896,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.3625,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.36300417246175243,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.3635097493036212,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.36401673640167365,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.3645251396648045,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.365034965034965,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.36554621848739494,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.36605890603085556,
VinDr external,Cardiomegaly,pr,0.9456521739130435,0.36657303370786515,
VinDr external,Cardiomegaly,pr,0.9420289855072463,0.3656821378340366,
VinDr external,Cardiomegaly,pr,0.9420289855072463,0.36619718309859156,
VinDr external,Cardiomegaly,pr,0.9420289855072463,0.36671368124118475,
VinDr external,Cardiomegaly,pr,0.9384057971014492,0.365819209039548,
VinDr external,Cardiomegaly,pr,0.9384057971014492,0.36633663366336633,
VinDr external,Cardiomegaly,pr,0.9384057971014492,0.3668555240793201,
VinDr external,Cardiomegaly,pr,0.9384057971014492,0.36737588652482267,
VinDr external,Cardiomegaly,pr,0.9384057971014492,0.3678977272727273,
VinDr external,Cardiomegaly,pr,0.9384057971014492,0.3684210526315789,
VinDr external,Cardiomegaly,pr,0.9384057971014492,0.36894586894586895,
VinDr external,Cardiomegaly,pr,0.9384057971014492,0.369472182596291,
VinDr external,Cardiomegaly,pr,0.9384057971014492,0.37,
VinDr external,Cardiomegaly,pr,0.9384057971014492,0.37052932761087265,
VinDr external,Cardiomegaly,pr,0.9384057971014492,0.37106017191977075,
VinDr external,Cardiomegaly,pr,0.9347826086956522,0.3701578192252511,
VinDr external,Cardiomegaly,pr,0.9347826086956522,0.3706896551724138,
VinDr external,Cardiomegaly,pr,0.9347826086956522,0.3712230215827338,
VinDr external,Cardiomegaly,pr,0.9311594202898551,0.3703170028818444,
VinDr external,Cardiomegaly,pr,0.9311594202898551,0.3708513708513709,
VinDr external,Cardiomegaly,pr,0.9311594202898551,0.3713872832369942,
VinDr external,Cardiomegaly,pr,0.9311594202898551,0.3719247467438495,
VinDr external,Cardiomegaly,pr,0.9311594202898551,0.372463768115942,
VinDr external,Cardiomegaly,pr,0.9311594202898551,0.37300435413642963,
VinDr external,Cardiomegaly,pr,0.9311594202898551,0.373546511627907,
VinDr external,Cardiomegaly,pr,0.9311594202898551,0.37409024745269287,
VinDr external,Cardiomegaly,pr,0.9311594202898551,0.3746355685131195,
VinDr external,Cardiomegaly,pr,0.9311594202898551,0.37518248175182484,
VinDr external,Cardiomegaly,pr,0.927536231884058,0.3742690058479532,
VinDr external,Cardiomegaly,pr,0.9239130434782609,0.3733528550512445,
VinDr external,Cardiomegaly,pr,0.9202898550724637,0.3724340175953079,
VinDr external,Cardiomegaly,pr,0.9202898550724637,0.37298091042584436,
VinDr external,Cardiomegaly,pr,0.9202898550724637,0.3735294117647059,
VinDr external,Cardiomegaly,pr,0.9202898550724637,0.374079528718704,
VinDr external,Cardiomegaly,pr,0.9202898550724637,0.3746312684365782,
VinDr external,Cardiomegaly,pr,0.9202898550724637,0.37518463810930575,
VinDr external,Cardiomegaly,pr,0.9202898550724637,0.3757396449704142,
VinDr external,Cardiomegaly,pr,0.9202898550724637,0.3762962962962963,
VinDr external,Cardiomegaly,pr,0.9166666666666666,0.37537091988130566,
VinDr external,Cardiomegaly,pr,0.9130434782608695,0.37444279346210996,
VinDr external,Cardiomegaly,pr,0.9130434782608695,0.375,
VinDr external,Cardiomegaly,pr,0.9130434782608695,0.37555886736214605,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.3746268656716418,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.375186846038864,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.37574850299401197,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.37631184407796103,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.3768768768768769,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.3774436090225564,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.37801204819277107,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.37858220211161386,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.37915407854984895,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.37972768532526474,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.3803030303030303,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.38088012139605465,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.38145896656534956,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.3820395738203957,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.3826219512195122,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.383206106870229,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.3837920489296636,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.38437978560490044,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.38496932515337423,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.38556067588325654,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.3861538461538462,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.386748844375963,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.3873456790123457,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.38794435857805254,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.38854489164086686,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.3891472868217054,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.38975155279503104,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.39035769828926903,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.3909657320872274,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.3915756630265211,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.3921875,
VinDr external,Cardiomegaly,pr,0.9094202898550725,0.39280125195618154,
VinDr external,Cardiomegaly,pr,0.9057971014492754,0.39184952978056425,
VinDr external,Cardiomegaly,pr,0.9057971014492754,0.3924646781789639,
VinDr external,Cardiomegaly,pr,0.9057971014492754,0.39308176100628933,
VinDr external,Cardiomegaly,pr,0.9057971014492754,0.3937007874015748,
VinDr external,Cardiomegaly,pr,0.9057971014492754,0.3943217665615142,
VinDr external,Cardiomegaly,pr,0.9057971014492754,0.3949447077409163,
VinDr external,Cardiomegaly,pr,0.9057971014492754,0.39556962025316456,
VinDr external,Cardiomegaly,pr,0.9021739130434783,0.39461172741679873,
VinDr external,Cardiomegaly,pr,0.9021739130434783,0.3952380952380952,
VinDr external,Cardiomegaly,pr,0.8985507246376812,0.3942766295707472,
VinDr external,Cardiomegaly,pr,0.8985507246376812,0.39490445859872614,
VinDr external,Cardiomegaly,pr,0.8985507246376812,0.39553429027113235,
VinDr external,Cardiomegaly,pr,0.8985507246376812,0.3961661341853035,
VinDr external,Cardiomegaly,pr,0.8985507246376812,0.3968,
VinDr external,Cardiomegaly,pr,0.894927536231884,0.3958333333333333,
VinDr external,Cardiomegaly,pr,0.894927536231884,0.39646869983948635,
VinDr external,Cardiomegaly,pr,0.894927536231884,0.3971061093247588,
VinDr external,Cardiomegaly,pr,0.8913043478260869,0.3961352657004831,
VinDr external,Cardiomegaly,pr,0.8876811594202898,0.3951612903225806,
VinDr external,Cardiomegaly,pr,0.8876811594202898,0.39579967689822293,
VinDr external,Cardiomegaly,pr,0.8876811594202898,0.3964401294498382,
VinDr external,Cardiomegaly,pr,0.8876811594202898,0.39708265802269044,
VinDr external,Cardiomegaly,pr,0.8876811594202898,0.3977272727272727,
VinDr external,Cardiomegaly,pr,0.8876811594202898,0.3983739837398374,
VinDr external,Cardiomegaly,pr,0.8840579710144928,0.3973941368078176,
VinDr external,Cardiomegaly,pr,0.8840579710144928,0.39804241435562804,
VinDr external,Cardiomegaly,pr,0.8840579710144928,0.39869281045751637,
VinDr external,Cardiomegaly,pr,0.8840579710144928,0.3993453355155483,
VinDr external,Cardiomegaly,pr,0.8840579710144928,0.4,
VinDr external,Cardiomegaly,pr,0.8840579710144928,0.4006568144499179,
VinDr external,Cardiomegaly,pr,0.8840579710144928,0.40131578947368424,
VinDr external,Cardiomegaly,pr,0.8840579710144928,0.40197693574958815,
VinDr external,Cardiomegaly,pr,0.8840579710144928,0.40264026402640263,
VinDr external,Cardiomegaly,pr,0.8840579710144928,0.4033057851239669,
VinDr external,Cardiomegaly,pr,0.8840579710144928,0.40397350993377484,
VinDr external,Cardiomegaly,pr,0.8840579710144928,0.4046434494195688,
VinDr external,Cardiomegaly,pr,0.8840579710144928,0.4053156146179402,
VinDr external,Cardiomegaly,pr,0.8840579710144928,0.4059900166389351,
VinDr external,Cardiomegaly,pr,0.8840579710144928,0.4066666666666667,
VinDr external,Cardiomegaly,pr,0.8804347826086957,0.4056761268781302,
VinDr external,Cardiomegaly,pr,0.8804347826086957,0.40635451505016723,
VinDr external,Cardiomegaly,pr,0.8804347826086957,0.40703517587939697,
VinDr external,Cardiomegaly,pr,0.8804347826086957,0.4077181208053691,
VinDr external,Cardiomegaly,pr,0.8804347826086957,0.4084033613445378,
VinDr external,Cardiomegaly,pr,0.8804347826086957,0.4090909090909091,
VinDr external,Cardiomegaly,pr,0.8804347826086957,0.40978077571669475,
VinDr external,Cardiomegaly,pr,0.8804347826086957,0.41047297297297297,
VinDr external,Cardiomegaly,pr,0.8804347826086957,0.41116751269035534,
VinDr external,Cardiomegaly,pr,0.8768115942028986,0.4101694915254237,
VinDr external,Cardiomegaly,pr,0.8768115942028986,0.41086587436332767,
VinDr external,Cardiomegaly,pr,0.8768115942028986,0.41156462585034015,
VinDr external,Cardiomegaly,pr,0.8731884057971014,0.41056218057921634,
VinDr external,Cardiomegaly,pr,0.8731884057971014,0.4112627986348123,
VinDr external,Cardiomegaly,pr,0.8731884057971014,0.41196581196581195,
VinDr external,Cardiomegaly,pr,0.8731884057971014,0.4126712328767123,
VinDr external,Cardiomegaly,pr,0.8695652173913043,0.411663807890223,
VinDr external,Cardiomegaly,pr,0.8695652173913043,0.41237113402061853,
VinDr external,Cardiomegaly,pr,0.8695652173913043,0.41308089500860584,
VinDr external,Cardiomegaly,pr,0.8695652173913043,0.41379310344827586,
VinDr external,Cardiomegaly,pr,0.8695652173913043,0.41450777202072536,
VinDr external,Cardiomegaly,pr,0.8695652173913043,0.41522491349480967,
VinDr external,Cardiomegaly,pr,0.8695652173913043,0.41594454072790293,
VinDr external,Cardiomegaly,pr,0.8695652173913043,0.4166666666666667,
VinDr external,Cardiomegaly,pr,0.8695652173913043,0.41739130434782606,
VinDr external,Cardiomegaly,pr,0.8695652173913043,0.4181184668989547,
VinDr external,Cardiomegaly,pr,0.8695652173913043,0.418848167539267,
VinDr external,Cardiomegaly,pr,0.8695652173913043,0.4195804195804196,
VinDr external,Cardiomegaly,pr,0.8695652173913043,0.4203152364273205,
VinDr external,Cardiomegaly,pr,0.8695652173913043,0.42105263157894735,
VinDr external,Cardiomegaly,pr,0.8695652173913043,0.421792618629174,
VinDr external,Cardiomegaly,pr,0.8659420289855072,0.42077464788732394,
VinDr external,Cardiomegaly,pr,0.8659420289855072,0.42151675485008816,
VinDr external,Cardiomegaly,pr,0.8659420289855072,0.42226148409893993,
VinDr external,Cardiomegaly,pr,0.8659420289855072,0.4230088495575221,
VinDr external,Cardiomegaly,pr,0.8623188405797102,0.4219858156028369,
VinDr external,Cardiomegaly,pr,0.8623188405797102,0.4227353463587922,
VinDr external,Cardiomegaly,pr,0.8623188405797102,0.4234875444839858,
VinDr external,Cardiomegaly,pr,0.8623188405797102,0.42424242424242425,
VinDr external,Cardiomegaly,pr,0.8623188405797102,0.425,
VinDr external,Cardiomegaly,pr,0.8623188405797102,0.4257602862254025,
VinDr external,Cardiomegaly,pr,0.8623188405797102,0.4265232974910394,
VinDr external,Cardiomegaly,pr,0.8586956521739131,0.4254937163375224,
VinDr external,Cardiomegaly,pr,0.8586956521739131,0.4262589928057554,
VinDr external,Cardiomegaly,pr,0.8586956521739131,0.42702702702702705,
VinDr external,Cardiomegaly,pr,0.8586956521739131,0.427797833935018,
VinDr external,Cardiomegaly,pr,0.8586956521739131,0.42857142857142855,
VinDr external,Cardiomegaly,pr,0.855072463768116,0.427536231884058,
VinDr external,Cardiomegaly,pr,0.855072463768116,0.4283121597096189,
VinDr external,Cardiomegaly,pr,0.8514492753623188,0.42727272727272725,
VinDr external,Cardiomegaly,pr,0.8514492753623188,0.42805100182149364,
VinDr external,Cardiomegaly,pr,0.8514492753623188,0.42883211678832117,
VinDr external,Cardiomegaly,pr,0.8514492753623188,0.4296160877513711,
VinDr external,Cardiomegaly,pr,0.8514492753623188,0.43040293040293043,
VinDr external,Cardiomegaly,pr,0.8514492753623188,0.43119266055045874,
VinDr external,Cardiomegaly,pr,0.8478260869565217,0.43014705882352944,
VinDr external,Cardiomegaly,pr,0.8478260869565217,0.430939226519337,
VinDr external,Cardiomegaly,pr,0.8478260869565217,0.4317343173431734,
VinDr external,Cardiomegaly,pr,0.8442028985507246,0.43068391866913125,
VinDr external,Cardiomegaly,pr,0.8442028985507246,0.43148148148148147,
VinDr external,Cardiomegaly,pr,0.8405797101449275,0.43042671614100186,
VinDr external,Cardiomegaly,pr,0.8405797101449275,0.4312267657992565,
VinDr external,Cardiomegaly,pr,0.8405797101449275,0.43202979515828677,
VinDr external,Cardiomegaly,pr,0.8405797101449275,0.43283582089552236,
VinDr external,Cardiomegaly,pr,0.8405797101449275,0.4336448598130841,
VinDr external,Cardiomegaly,pr,0.8369565217391305,0.43258426966292135,
VinDr external,Cardiomegaly,pr,0.8369565217391305,0.4333958724202627,
VinDr external,Cardiomegaly,pr,0.8369565217391305,0.4342105263157895,
VinDr external,Cardiomegaly,pr,0.8369565217391305,0.4350282485875706,
VinDr external,Cardiomegaly,pr,0.8333333333333334,0.4339622641509434,
VinDr external,Cardiomegaly,pr,0.8333333333333334,0.43478260869565216,
VinDr external,Cardiomegaly,pr,0.8297101449275363,0.4337121212121212,
VinDr external,Cardiomegaly,pr,0.8297101449275363,0.43453510436432635,
VinDr external,Cardiomegaly,pr,0.8297101449275363,0.435361216730038,
VinDr external,Cardiomegaly,pr,0.8297101449275363,0.4361904761904762,
VinDr external,Cardiomegaly,pr,0.8297101449275363,0.43702290076335876,
VinDr external,Cardiomegaly,pr,0.8297101449275363,0.4378585086042065,
VinDr external,Cardiomegaly,pr,0.8260869565217391,0.4367816091954023,
VinDr external,Cardiomegaly,pr,0.822463768115942,0.43570057581573896,
VinDr external,Cardiomegaly,pr,0.822463768115942,0.43653846153846154,
VinDr external,Cardiomegaly,pr,0.822463768115942,0.4373795761078998,
VinDr external,Cardiomegaly,pr,0.822463768115942,0.43822393822393824,
VinDr external,Cardiomegaly,pr,0.8188405797101449,0.437137330754352,
VinDr external,Cardiomegaly,pr,0.8188405797101449,0.437984496124031,
VinDr external,Cardiomegaly,pr,0.8188405797101449,0.4388349514563107,
VinDr external,Cardiomegaly,pr,0.8188405797101449,0.4396887159533074,
VinDr external,Cardiomegaly,pr,0.8188405797101449,0.4405458089668616,
VinDr external,Cardiomegaly,pr,0.8188405797101449,0.44140625,
VinDr external,Cardiomegaly,pr,0.8152173913043478,0.44031311154598823,
VinDr external,Cardiomegaly,pr,0.8152173913043478,0.4411764705882353,
VinDr external,Cardiomegaly,pr,0.8152173913043478,0.44204322200392926,
VinDr external,Cardiomegaly,pr,0.8152173913043478,0.44291338582677164,
VinDr external,Cardiomegaly,pr,0.8115942028985508,0.4418145956607495,
VinDr external,Cardiomegaly,pr,0.8079710144927537,0.4407114624505929,
VinDr external,Cardiomegaly,pr,0.8043478260869565,0.4396039603960396,
VinDr external,Cardiomegaly,pr,0.8043478260869565,0.44047619047619047,
VinDr external,Cardiomegaly,pr,0.8043478260869565,0.441351888667992,
VinDr external,Cardiomegaly,pr,0.8043478260869565,0.44223107569721115,
VinDr external,Cardiomegaly,pr,0.8043478260869565,0.4431137724550898,
VinDr external,Cardiomegaly,pr,0.8043478260869565,0.444,
VinDr external,Cardiomegaly,pr,0.8043478260869565,0.44488977955911824,
VinDr external,Cardiomegaly,pr,0.8007246376811594,0.44377510040160645,
VinDr external,Cardiomegaly,pr,0.7971014492753623,0.4426559356136821,
VinDr external,Cardiomegaly,pr,0.7934782608695652,0.4415322580645161,
VinDr external,Cardiomegaly,pr,0.7898550724637681,0.4404040404040404,
VinDr external,Cardiomegaly,pr,0.7898550724637681,0.44129554655870445,
VinDr external,Cardiomegaly,pr,0.7898550724637681,0.4421906693711968,
VinDr external,Cardiomegaly,pr,0.7898550724637681,0.44308943089430897,
VinDr external,Cardiomegaly,pr,0.7898550724637681,0.4439918533604888,
VinDr external,Cardiomegaly,pr,0.7862318840579711,0.44285714285714284,
VinDr external,Cardiomegaly,pr,0.782608695652174,0.44171779141104295,
VinDr external,Cardiomegaly,pr,0.782608695652174,0.4426229508196721,
VinDr external,Cardiomegaly,pr,0.7789855072463768,0.4414784394250513,
VinDr external,Cardiomegaly,pr,0.7753623188405797,0.4403292181069959,
VinDr external,Cardiomegaly,pr,0.7753623188405797,0.44123711340206184,
VinDr external,Cardiomegaly,pr,0.7753623188405797,0.44214876033057854,
VinDr external,Cardiomegaly,pr,0.7753623188405797,0.44306418219461696,
VinDr external,Cardiomegaly,pr,0.7717391304347826,0.44190871369294604,
VinDr external,Cardiomegaly,pr,0.7717391304347826,0.44282744282744285,
VinDr external,Cardiomegaly,pr,0.7717391304347826,0.44375,
VinDr external,Cardiomegaly,pr,0.7717391304347826,0.44467640918580376,
VinDr external,Cardiomegaly,pr,0.7717391304347826,0.4456066945606695,
VinDr external,Cardiomegaly,pr,0.7681159420289855,0.4444444444444444,
VinDr external,Cardiomegaly,pr,0.7644927536231884,0.4432773109243697,
VinDr external,Cardiomegaly,pr,0.7608695652173914,0.4421052631578947,
VinDr external,Cardiomegaly,pr,0.7608695652173914,0.4430379746835443,
VinDr external,Cardiomegaly,pr,0.7608695652173914,0.4439746300211416,
VinDr external,Cardiomegaly,pr,0.7572463768115942,0.4427966101694915,
VinDr external,Cardiomegaly,pr,0.7572463768115942,0.4437367303609342,
VinDr external,Cardiomegaly,pr,0.7572463768115942,0.44468085106382976,
VinDr external,Cardiomegaly,pr,0.7572463768115942,0.44562899786780386,
VinDr external,Cardiomegaly,pr,0.7536231884057971,0.4444444444444444,
VinDr external,Cardiomegaly,pr,0.7536231884057971,0.44539614561027835,
VinDr external,Cardiomegaly,pr,0.7536231884057971,0.44635193133047213,
VinDr external,Cardiomegaly,pr,0.7536231884057971,0.44731182795698926,
VinDr external,Cardiomegaly,pr,0.7536231884057971,0.4482758620689655,
VinDr external,Cardiomegaly,pr,0.7536231884057971,0.44924406047516197,
VinDr external,Cardiomegaly,pr,0.7536231884057971,0.45021645021645024,
VinDr external,Cardiomegaly,pr,0.7536231884057971,0.4511930585683297,
VinDr external,Cardiomegaly,pr,0.7536231884057971,0.45217391304347826,
VinDr external,Cardiomegaly,pr,0.7536231884057971,0.4531590413943355,
VinDr external,Cardiomegaly,pr,0.75,0.4519650655021834,
VinDr external,Cardiomegaly,pr,0.75,0.45295404814004375,
VinDr external,Cardiomegaly,pr,0.75,0.45394736842105265,
VinDr external,Cardiomegaly,pr,0.75,0.45494505494505494,
VinDr external,Cardiomegaly,pr,0.75,0.45594713656387664,
VinDr external,Cardiomegaly,pr,0.75,0.45695364238410596,
VinDr external,Cardiomegaly,pr,0.75,0.4579646017699115,
VinDr external,Cardiomegaly,pr,0.7463768115942029,0.4567627494456763,
VinDr external,Cardiomegaly,pr,0.7427536231884058,0.45555555555555555,
VinDr external,Cardiomegaly,pr,0.7427536231884058,0.45657015590200445,
VinDr external,Cardiomegaly,pr,0.7427536231884058,0.4575892857142857,
VinDr external,Cardiomegaly,pr,0.7427536231884058,0.45861297539149887,
VinDr external,Cardiomegaly,pr,0.7427536231884058,0.45964125560538116,
VinDr external,Cardiomegaly,pr,0.7427536231884058,0.4606741573033708,
VinDr external,Cardiomegaly,pr,0.7427536231884058,0.4617117117117117,
VinDr external,Cardiomegaly,pr,0.7427536231884058,0.46275395033860045,
VinDr external,Cardiomegaly,pr,0.7427536231884058,0.4638009049773756,
VinDr external,Cardiomegaly,pr,0.7391304347826086,0.46258503401360546,
VinDr external,Cardiomegaly,pr,0.7391304347826086,0.4636363636363636,
VinDr external,Cardiomegaly,pr,0.7391304347826086,0.4646924829157175,
VinDr external,Cardiomegaly,pr,0.7391304347826086,0.4657534246575342,
VinDr external,Cardiomegaly,pr,0.7391304347826086,0.4668192219679634,
VinDr external,Cardiomegaly,pr,0.7391304347826086,0.46788990825688076,
VinDr external,Cardiomegaly,pr,0.7391304347826086,0.4689655172413793,
VinDr external,Cardiomegaly,pr,0.7391304347826086,0.4700460829493088,
VinDr external,Cardiomegaly,pr,0.7391304347826086,0.47113163972286376,
VinDr external,Cardiomegaly,pr,0.7355072463768116,0.4699074074074074,
VinDr external,Cardiomegaly,pr,0.7318840579710145,0.46867749419953597,
VinDr external,Cardiomegaly,pr,0.7318840579710145,0.4697674418604651,
VinDr external,Cardiomegaly,pr,0.7318840579710145,0.47086247086247085,
VinDr external,Cardiomegaly,pr,0.7282608695652174,0.4696261682242991,
VinDr external,Cardiomegaly,pr,0.7282608695652174,0.4707259953161593,
VinDr external,Cardiomegaly,pr,0.7282608695652174,0.47183098591549294,
VinDr external,Cardiomegaly,pr,0.7282608695652174,0.47294117647058825,
VinDr external,Cardiomegaly,pr,0.7246376811594203,0.4716981132075472,
VinDr external,Cardiomegaly,pr,0.7246376811594203,0.4728132387706856,
VinDr external,Cardiomegaly,pr,0.7246376811594203,0.47393364928909953,
VinDr external,Cardiomegaly,pr,0.7246376811594203,0.4750593824228028,
VinDr external,Cardiomegaly,pr,0.7246376811594203,0.47619047619047616,
VinDr external,Cardiomegaly,pr,0.7246376811594203,0.477326968973747,
VinDr external,Cardiomegaly,pr,0.7210144927536232,0.47607655502392343,
VinDr external,Cardiomegaly,pr,0.7210144927536232,0.47721822541966424,
VinDr external,Cardiomegaly,pr,0.717391304347826,0.47596153846153844,
VinDr external,Cardiomegaly,pr,0.717391304347826,0.4771084337349398,
VinDr external,Cardiomegaly,pr,0.717391304347826,0.4782608695652174,
VinDr external,Cardiomegaly,pr,0.717391304347826,0.4794188861985472,
VinDr external,Cardiomegaly,pr,0.717391304347826,0.48058252427184467,
VinDr external,Cardiomegaly,pr,0.7137681159420289,0.4793187347931874,
VinDr external,Cardiomegaly,pr,0.7137681159420289,0.48048780487804876,
VinDr external,Cardiomegaly,pr,0.7137681159420289,0.48166259168704156,
VinDr external,Cardiomegaly,pr,0.7137681159420289,0.48284313725490197,
VinDr external,Cardiomegaly,pr,0.7137681159420289,0.48402948402948404,
VinDr external,Cardiomegaly,pr,0.7137681159420289,0.4852216748768473,
VinDr external,Cardiomegaly,pr,0.7101449275362319,0.4839506172839506,
