dataset,method,average,label,brier,ece,mce,slope,intercept
VinDr_external,uncalibrated,label,No Finding,0.220716425406439,0.1499936744719744,0.2729971615428274,2.004773353007818,-0.9006745898444406
VinDr_external,uncalibrated,macro,macro,0.1587962031472354,0.18004949815455254,0.536449263941989,0.786221983505366,-1.3502259993107053
VinDr_external,uncalibrated,micro,micro,0.15879620314723536,0.16332698646153218,0.3091719253435807,0.837560362242384,-1.135591439967206
VinDr_external,temperature,label,Atelectasis,0.2057660229513454,0.28927028572724606,0.8161378138743636,0.6455607674218375,-1.7262304151904455
VinDr_external,temperature,label,Cardiomegaly,0.20905324614134485,0.09897622240340502,0.32017707100423354,0.31941619176259045,-0.6678492080715906
VinDr_external,temperature,label,Pleural Effusion,0.1960148204257037,0.18264990223463912,0.31386392878461344,1.3275298321488256,-0.9870186963172863
VinDr_external,temperature,label,Pneumothorax,0.1978165776590098,0.3427305749140012,0.827172672598541,0.4707548652683037,-2.6111691064211153
VinDr_external,temperature,label,Consolidation,0.17032407482258144,0.12792325066374124,0.3781844581156215,0.34222182159458653,-1.2088668000698994
VinDr_external,temperature,label,Edema,0.04704649189111553,0.16084237560203568,0.7282600956605926,,
VinDr_external,temperature,label,Pneumonia,0.03446954699844644,0.1394619626661773,0.624055406669736,,
VinDr_external,temperature,label,No Finding,0.22192465299040606,0.1597364736799348,0.31288064246977526,2.2950288091312228,-0.9009999185753347
VinDr_external,temperature,macro,macro,0.16030192923499417,0.18769888098639756,0.5400915111471847,0.9000853812212277,-1.3503556907742789
VinDr_external,temperature,micro,micro,0.16030192923499417,0.17414486281853073,0.294288387630892,0.9591920978538608,-1.1353603071563272
VinDr_external,platt,label,Atelectasis,0.11236753461528166,0.014496926859070194,0.3288978894973012,0.8434122693377842,-0.18533986936965027
VinDr_external,platt,label,Cardiomegaly,0.2556968787355698,0.24093742699138163,0.46738762115946,0.4780799997558104,0.6852849828594736
VinDr_external,platt,label,Pleural Effusion,0.1916913489485596,0.13469755051570761,0.5603245316835724,1.8280856383376771,2.237552494698123
VinDr_external,platt,label,Pneumothorax,0.05761840729492189,0.040932658865788105,0.12679116974140578,0.6551621533514796,-1.3048499685505737
VinDr_external,platt,label,Consolidation,0.154375093641667,0.10759907840732798,0.18156032267830194,1.0077564055432444,1.1088638438825418
VinDr_external,platt,label,Edema,0.0014753544276343482,0.030972728510827465,0.11271982634015847,,
VinDr_external,platt,label,Pneumonia,0.0004320353536442313,0.020351151421551167,0.020351151421551167,,
VinDr_external,platt,label,No Finding,0.1998363984459866,0.07351936041708501,0.1831995384666597,1.8484335311992595,-0.07209329105257417
VinDr_external,platt,macro,macro,0.12168663143290813,0.08293836024859239,0.24765400637355134,1.1101549995875426,0.4115696987445567
VinDr_external,platt,micro,micro,0.12168663143290814,0.04711467350119916,0.15814272769440518,0.7170586019457922,-0.04312078772500211
VinDr_external,isotonic,label,Atelectasis,0.11348249635806291,0.02490187086987635,0.425,0.5541312654389776,-0.6982855995854209
VinDr_external,isotonic,label,Cardiomegaly,0.2545084955697622,0.23818770919454596,0.23975025830680508,0.08742402413895269,-0.6141291930625016
VinDr_external,isotonic,label,Pleural Effusion,0.1900204789307496,0.14125239152955557,0.4321668434075646,1.4465017705532934,1.7466196161607048
VinDr_external,isotonic,label,Pneumothorax,0.05844684374764615,0.03604301619441022,0.5,0.17396643388029812,-2.321537131221207
VinDr_external,isotonic,label,Consolidation,0.1550640391848999,0.11121304282095147,0.1466070726359796,0.3366930727502031,-0.6170161993243578
VinDr_external,isotonic,label,Edema,0.0012454159760328847,0.027595691556305885,0.2777777777777778,,
VinDr_external,isotonic,label,Pneumonia,0.000407616445746268,0.01911653282514318,0.01911653282514318,,
